,Time,,,Q_Categ,A_Categ,Check
25726,April,29,2017,Jobs & Education,Jobs & Education,1.589999974
25727,April,29,2017,,,0
25728,April,29,2017,Finance,Health,1.550000012
25729,April,29,2017,Jobs & Education,,0.610000014
25730,April,29,2017,,,0
25731,April,29,2017,Business & Industrial,,0.540000021
25732,April,29,2017,,,0
25733,April,29,2017,Jobs & Education,,0.660000026
25734,April,29,2017,,,0
25735,April,29,2017,,,0
25736,April,29,2017,,,0
25737,April,29,2017,,,0
25738,April,29,2017,,Autos & Vehicles,0.680000007
25739,April,29,2017,Law & Government,,0.569999993
25740,April,29,2017,,Arts & Entertainment,0.579999983
25741,April,29,2017,,Arts & Entertainment,0.50999999
25742,April,29,2017,,Computers & Electronics,0.660000026
25743,April,29,2017,,Shopping,0.649999976
25744,April,29,2017,Home & Garden,,0.689999998
25745,April,29,2017,,,0
25746,April,29,2017,News,,0.939999998
25747,April,29,2017,People & Society,People & Society,1.560000002
25748,April,29,2017,Shopping,,0.899999976
25749,April,29,2017,,,0
25750,April,29,2017,Hobbies & Leisure,Sports,1.170000017
25751,April,29,2017,Shopping,,0.800000012
25752,April,29,2017,Jobs & Education,Health,1.120000005
25753,April,29,2017,,,0
25754,April,29,2017,,,0
25755,April,29,2017,,,0
25756,April,29,2017,,Books & Literature,0.670000017
25757,April,29,2017,,,0
25758,April,29,2017,Arts & Entertainment,Arts & Entertainment,1.310000002
25759,April,29,2017,Arts & Entertainment,,0.689999998
25760,April,28,2017,Jobs & Education,Books & Literature,1.069999993
25761,April,28,2017,,People & Society,0.550000012
25762,April,28,2017,,,0
25763,April,28,2017,,Books & Literature,0.649999976
25764,April,28,2017,,,0
25765,April,28,2017,,Books & Literature,0.810000002
25766,April,28,2017,,Health,0.689999998
25767,April,28,2017,People & Society,,0.589999974
25768,April,28,2017,Sports,Sports,1.199999988
25769,April,28,2017,Health,,0.670000017
25770,April,28,2017,,Health,0.680000007
25771,April,28,2017,,,0
25772,April,28,2017,,Health,0.649999976
25773,April,28,2017,Arts & Entertainment,,0.529999971
25774,April,28,2017,,,0
25775,April,28,2017,Hobbies & Leisure,,0.600000024
25776,April,28,2017,,,0
25777,April,28,2017,,,0
25778,April,28,2017,,,0
25779,April,28,2017,Science,Science,1.110000014
25780,April,28,2017,,,0
25781,April,28,2017,,,0
25782,April,28,2017,,,0
25783,April,28,2017,,Autos & Vehicles,0.579999983
25784,April,28,2017,,,0
25785,April,28,2017,Finance,Books & Literature,1.550000012
25786,April,28,2017,,,0
25787,April,28,2017,,People & Society,0.579999983
25788,April,28,2017,,Health,0.50999999
25789,April,28,2017,,,0
25790,April,28,2017,,,0
25791,April,28,2017,,,0
25792,April,28,2017,,Shopping,0.709999979
25793,April,28,2017,,Shopping,0.50999999
25794,April,28,2017,,,0
25795,April,28,2017,Sports,,0.50999999
25796,April,28,2017,,,0
25797,April,28,2017,,,0
25798,April,28,2017,,,0
25799,April,28,2017,,Travel,0.720000029
25800,April,28,2017,,Travel,0.829999983
25801,April,27,2017,,,0
25802,April,27,2017,,,0
25803,April,27,2017,,People & Society,0.519999981
25804,April,27,2017,,,0
25805,April,27,2017,,,0
25806,April,27,2017,,,0
25807,April,27,2017,Law & Government,,0.550000012
25808,April,27,2017,Jobs & Education,Arts & Entertainment,1.069999993
25809,April,27,2017,,Finance,0.5
25810,April,27,2017,,,0
25811,April,27,2017,,,0
25812,April,27,2017,Business & Industrial,,0.529999971
25813,April,27,2017,,,0
25814,April,27,2017,,Shopping,0.529999971
25815,April,27,2017,,,0
25816,April,27,2017,,,0
25817,April,27,2017,,,0
25818,April,27,2017,,,0
25819,April,27,2017,,People & Society,0.540000021
25820,April,27,2017,,,0
25821,April,27,2017,,,0
25822,April,27,2017,Health,Jobs & Education,1.100000024
25823,April,27,2017,,,0
25824,April,27,2017,,,0
25825,April,27,2017,,Jobs & Education,0.639999986
25826,April,27,2017,Arts & Entertainment,,0.519999981
25827,April,27,2017,,Business & Industrial,0.709999979
25828,April,27,2017,,Autos & Vehicles,0.800000012
25829,April,27,2017,,,0
25830,April,27,2017,,Food & Drink,0.50999999
25831,April,27,2017,,,0
25832,April,27,2017,Computers & Electronics,,0.850000024
25833,April,27,2017,,,0
25834,April,27,2017,,,0
25835,April,26,2017,,,0
25836,April,26,2017,,,0
25837,April,26,2017,Arts & Entertainment,,0.610000014
25838,April,26,2017,,,0
25839,April,26,2017,,,0
25840,April,26,2017,Reference,,0.569999993
25841,April,26,2017,Shopping,,0.5
25842,April,26,2017,Jobs & Education,,0.819999993
25843,April,26,2017,Jobs & Education,,0.600000024
25844,April,26,2017,Jobs & Education,,0.560000002
25845,April,26,2017,,Books & Literature,0.579999983
25846,April,26,2017,,,0
25847,April,26,2017,,,0
25848,April,26,2017,People & Society,Jobs & Education,1.210000038
25849,April,26,2017,,Science,0.550000012
25850,April,26,2017,,,0
25851,April,26,2017,,Arts & Entertainment,0.649999976
25852,April,26,2017,Finance,People & Society,1.560000002
25853,April,26,2017,,People & Society,0.560000002
25854,April,26,2017,Finance,People & Society,1.280000031
25855,April,26,2017,,,0
25856,April,26,2017,,People & Society,0.899999976
25857,April,26,2017,Jobs & Education,People & Society,1.470000029
25858,April,26,2017,,Jobs & Education,0.629999995
25859,April,26,2017,,,0
25860,April,26,2017,,,0
25861,April,26,2017,,,0
25862,April,26,2017,,,0
25863,April,26,2017,,,0
25864,April,26,2017,,Jobs & Education,0.50999999
25865,April,26,2017,,,0
25866,April,26,2017,People & Society,Jobs & Education,1.039999962
25867,April,26,2017,People & Society,People & Society,1.159999967
25868,April,26,2017,,,0
25869,April,26,2017,,Arts & Entertainment,0.5
25870,April,26,2017,,,0
25871,April,26,2017,Sports,,0.579999983
25872,April,26,2017,Jobs & Education,Jobs & Education,1.430000007
25873,April,26,2017,,Health,0.519999981
25874,April,26,2017,Jobs & Education,Jobs & Education,1.029999971
25875,April,26,2017,,Autos & Vehicles,0.769999981
25876,April,26,2017,,Business & Industrial,0.540000021
25877,April,26,2017,,,0
25878,April,26,2017,,Jobs & Education,0.75
25879,April,26,2017,,,0
25880,April,26,2017,,,0
25881,April,26,2017,,,0
25882,April,26,2017,,,0
25883,April,26,2017,Arts & Entertainment,,0.670000017
25884,April,26,2017,,,0
25885,April,26,2017,,,0
25886,April,26,2017,,Arts & Entertainment,0.560000002
25887,April,26,2017,,,0
25888,April,25,2017,,,0
25889,April,25,2017,,Arts & Entertainment,0.589999974
25890,April,25,2017,Jobs & Education,,0.529999971
25891,April,25,2017,,,0
25892,April,25,2017,,,0
25893,April,25,2017,Jobs & Education,Arts & Entertainment,1.269999981
25894,April,25,2017,,,0
25895,April,25,2017,Arts & Entertainment,Books & Literature,1.199999988
25896,April,25,2017,,,0
25897,April,25,2017,,,0
25898,April,25,2017,,,0
25899,April,25,2017,,,0
25900,April,25,2017,Beauty & Fitness,Arts & Entertainment,1.279999971
25901,April,25,2017,,,0
25902,April,25,2017,,Jobs & Education,0.5
25903,April,25,2017,,,0
25904,April,25,2017,,,0
25905,April,25,2017,,,0
25906,April,25,2017,,,0
25907,April,25,2017,,Jobs & Education,0.699999988
25908,April,25,2017,,,0
25909,April,25,2017,,,0
25910,April,25,2017,,,0
25911,April,25,2017,Jobs & Education,,0.889999986
25912,April,25,2017,,,0
25913,April,25,2017,,,0
25914,April,25,2017,,,0
25915,April,25,2017,,,0
25916,April,25,2017,,,0
25917,April,25,2017,,,0
25918,April,25,2017,,,0
25919,April,25,2017,,,0
25920,April,25,2017,,,0
25921,April,25,2017,,,0
25922,April,25,2017,,,0
25923,April,25,2017,,,0
25924,April,25,2017,,,0
25925,April,25,2017,,,0
25926,April,25,2017,,,0
25927,April,25,2017,,,0
25928,April,25,2017,,,0
25929,April,25,2017,,,0
25930,April,25,2017,,,0
25931,April,25,2017,,,0
25932,April,25,2017,,,0
25933,April,25,2017,,,0
25934,April,25,2017,,,0
25935,April,25,2017,,,0
25936,April,25,2017,,,0
25937,April,25,2017,,,0
25938,April,25,2017,,,0
25939,April,25,2017,,,0
25940,April,25,2017,,,0
25941,April,25,2017,,,0
25942,April,25,2017,,,0
25943,April,25,2017,,,0
25944,April,25,2017,,,0
25945,April,25,2017,,,0
25946,April,25,2017,,,0
25947,April,25,2017,,,0
25948,April,25,2017,,,0
25949,April,25,2017,,,0
25950,April,25,2017,,,0
25951,April,25,2017,,,0
25952,April,25,2017,,,0
25953,April,25,2017,,,0
25954,April,25,2017,,,0
25955,April,25,2017,,,0
25956,April,25,2017,,,0
25957,April,25,2017,,,0
25958,April,25,2017,,,0
25959,April,24,2017,,,0
25960,April,24,2017,,,0
25961,April,24,2017,,,0
25962,April,24,2017,,,0
25963,April,24,2017,,,0
25964,April,24,2017,,,0
25965,April,24,2017,,,0
25966,April,24,2017,,,0
25967,April,24,2017,,,0
25968,April,24,2017,,,0
25969,April,24,2017,,,0
25970,April,24,2017,,,0
25971,April,24,2017,,,0
25972,April,24,2017,,,0
25973,April,24,2017,,,0
25974,April,24,2017,,,0
25975,April,24,2017,,,0
25976,April,24,2017,,,0
25977,April,24,2017,,,0
25978,April,24,2017,,,0
25979,April,24,2017,,,0
25980,April,24,2017,,,0
25981,April,24,2017,,,0
25982,April,24,2017,,,0
25983,April,24,2017,,,0
25984,April,24,2017,,,0
25985,April,24,2017,,,0
25986,April,24,2017,,,0
25987,April,24,2017,,,0
25988,April,24,2017,,,0
25989,April,24,2017,,,0
25990,April,24,2017,,,0
25991,April,24,2017,,,0
25992,April,24,2017,,,0
25993,April,24,2017,,,0
25994,April,24,2017,,,0
25995,April,24,2017,,,0
25996,April,23,2017,,,0
25997,April,23,2017,,,0
25998,April,23,2017,,,0
25999,April,23,2017,,,0
26000,April,23,2017,,,0
26001,April,23,2017,,,0
26002,April,23,2017,,,0
26003,April,23,2017,,,0
26004,April,23,2017,,,0
26005,April,23,2017,,,0
26006,April,23,2017,,,0
26007,April,23,2017,,,0
26008,April,23,2017,,,0
26009,April,23,2017,,,0
26010,April,23,2017,,,0
26011,April,23,2017,,,0
26012,April,23,2017,,,0
26013,April,23,2017,,,0
26014,April,23,2017,,,0
26015,April,23,2017,,,0
26016,April,23,2017,,,0
26017,April,23,2017,,,0
26018,April,23,2017,,,0
26019,April,23,2017,,,0
26020,April,23,2017,,,0
26021,April,23,2017,,,0
26022,April,23,2017,,,0
26023,April,23,2017,,,0
26024,April,23,2017,,Sports,0.720000029
26025,April,23,2017,,,0
26026,April,22,2017,,,0
26027,April,22,2017,,Arts & Entertainment,0.709999979
26028,April,22,2017,,,0
26029,April,22,2017,,,0
26030,April,22,2017,,,0
26031,April,22,2017,,,0
26032,April,22,2017,,,0
26033,April,22,2017,,,0
26034,April,22,2017,,,0
26035,April,22,2017,,,0
26036,April,22,2017,,,0
26037,April,22,2017,,,0
26038,April,22,2017,,,0
26039,April,22,2017,,,0
26040,April,22,2017,,,0
26041,April,22,2017,,,0
26042,April,22,2017,,,0
26043,April,22,2017,,,0
26044,April,22,2017,,,0
26045,April,22,2017,,,0
26046,April,22,2017,,,0
26047,April,22,2017,,Health,0.519999981
26048,April,22,2017,,,0
26049,April,22,2017,,,0
26050,April,22,2017,,,0
26051,April,21,2017,,,0
26052,April,21,2017,,Books & Literature,0.560000002
26053,April,21,2017,,,0
26054,April,21,2017,Jobs & Education,,0.689999998
26055,April,21,2017,,,0
26056,April,21,2017,,,0
26057,April,21,2017,,Autos & Vehicles,0.680000007
26058,April,21,2017,,,0
26059,April,21,2017,,,0
26060,April,21,2017,,,0
26061,April,21,2017,,,0
26062,April,21,2017,,,0
26063,April,21,2017,,,0
26064,April,21,2017,,,0
26065,April,21,2017,,,0
26066,April,21,2017,,,0
26067,April,21,2017,,,0
26068,April,21,2017,,,0
26069,April,21,2017,,,0
26070,April,21,2017,,,0
26071,April,21,2017,,,0
26072,April,21,2017,,,0
26073,April,21,2017,,,0
26074,April,21,2017,,,0
26075,April,21,2017,,,0
26076,April,21,2017,,,0
26077,April,21,2017,,,0
26078,April,21,2017,,,0
26079,April,21,2017,,,0
26080,April,21,2017,,,0
26081,April,21,2017,,,0
26082,April,21,2017,,,0
26083,April,21,2017,,,0
26084,April,21,2017,,,0
26085,April,21,2017,,,0
26086,April,21,2017,,,0
26087,April,21,2017,,,0
26088,April,21,2017,,,0
26089,April,21,2017,,,0
26090,April,21,2017,,,0
26091,April,21,2017,,,0
26092,April,21,2017,,,0
26093,April,20,2017,,,0
26094,April,20,2017,,,0
26095,April,20,2017,,,0
26096,April,20,2017,,,0
26097,April,20,2017,,,0
26098,April,20,2017,,,0
26099,April,20,2017,,,0
26100,April,20,2017,,,0
26101,April,20,2017,,,0
26102,April,20,2017,,,0
26103,April,20,2017,,,0
26104,April,20,2017,,,0
26105,April,20,2017,,,0
26106,April,20,2017,,,0
26107,April,20,2017,,,0
26108,April,20,2017,,,0
26109,April,20,2017,,,0
26110,April,20,2017,,,0
26111,April,20,2017,,,0
26112,April,20,2017,,,0
26113,April,20,2017,,,0
26114,April,20,2017,,,0
26115,April,20,2017,,,0
26116,April,20,2017,,,0
26117,April,20,2017,,,0
26118,April,20,2017,,,0
26119,April,20,2017,,,0
26120,April,20,2017,,,0
26121,April,20,2017,,,0
26122,April,20,2017,,,0
26123,April,20,2017,,,0
26124,April,20,2017,,,0
26125,April,20,2017,,,0
26126,April,20,2017,,,0
26127,April,20,2017,,,0
26128,April,20,2017,,,0
26129,April,20,2017,,,0
26130,April,20,2017,,,0
26131,April,20,2017,,,0
26132,April,19,2017,,,0
26133,April,19,2017,,,0
26134,April,19,2017,,,0
26135,April,19,2017,,,0
26136,April,19,2017,,,0
26137,April,19,2017,,,0
26138,April,19,2017,,,0
26139,April,19,2017,,,0
26140,April,19,2017,,,0
26141,April,19,2017,,,0
26142,April,19,2017,,,0
26143,April,19,2017,,,0
26144,April,19,2017,,,0
26145,April,19,2017,,,0
26146,April,19,2017,,,0
26147,April,19,2017,,,0
26148,April,19,2017,,,0
26149,April,19,2017,,,0
26150,April,19,2017,,,0
26151,April,19,2017,,,0
26152,April,19,2017,,,0
26153,April,19,2017,,,0
26154,April,19,2017,,,0
26155,April,19,2017,,,0
26156,April,19,2017,,,0
26157,April,19,2017,,,0
26158,April,19,2017,,,0
26159,April,19,2017,,,0
26160,April,19,2017,,,0
26161,April,19,2017,,,0
26162,April,19,2017,,,0
26163,April,19,2017,,,0
26164,April,19,2017,,,0
26165,April,19,2017,,Books & Literature,0.519999981
26166,April,19,2017,,Reference,0.689999998
26167,April,19,2017,,Books & Literature,0.74000001
26168,April,19,2017,,,0
26169,April,19,2017,,,0
26170,April,19,2017,,Beauty & Fitness,0.620000005
26171,April,19,2017,,Real Estate,0.50999999
26172,April,19,2017,,,0
26173,April,19,2017,,Jobs & Education,0.579999983
26174,April,18,2017,,Reference,0.519999981
26175,April,18,2017,,,0
26176,April,18,2017,,Arts & Entertainment,0.689999998
26177,April,18,2017,,,0
26178,April,18,2017,,Food & Drink,0.519999981
26179,April,18,2017,,,0
26180,April,18,2017,,,0
26181,April,18,2017,,,0
26182,April,18,2017,,,0
26183,April,18,2017,,,0
26184,April,18,2017,Travel,Arts & Entertainment,1.199999988
26185,April,18,2017,,,0
26186,April,18,2017,,,0
26187,April,18,2017,,,0
26188,April,18,2017,,Jobs & Education,0.550000012
26189,April,18,2017,Jobs & Education,,0.540000021
26190,April,18,2017,Jobs & Education,,0.649999976
26191,April,18,2017,,,0
26192,April,18,2017,,,0
26193,April,18,2017,,,0
26194,April,18,2017,Arts & Entertainment,Books & Literature,1.200000048
26195,April,18,2017,,,0
26196,April,18,2017,,Jobs & Education,0.889999986
26197,April,18,2017,Jobs & Education,Shopping,1.100000024
26198,April,18,2017,,,0
26199,April,18,2017,,,0
26200,April,18,2017,,Arts & Entertainment,0.569999993
26201,April,18,2017,Arts & Entertainment,,0.589999974
26202,April,18,2017,,,0
26203,April,18,2017,Business & Industrial,Jobs & Education,1.100000024
26204,April,18,2017,,Arts & Entertainment,0.620000005
26205,April,18,2017,,,0
26206,April,18,2017,,,0
26207,April,17,2017,,,0
26208,April,17,2017,,Books & Literature,0.620000005
26209,April,17,2017,,,0
26210,April,17,2017,,,0
26211,April,17,2017,,People & Society,0.50999999
26212,April,17,2017,,Books & Literature,0.850000024
26213,April,17,2017,,,0
26214,April,17,2017,Science,Jobs & Education,1.610000014
26215,April,17,2017,Law & Government,People & Society,1.480000019
26216,April,17,2017,,,0
26217,April,17,2017,,People & Society,0.790000021
26218,April,17,2017,,Arts & Entertainment,0.50999999
26219,April,17,2017,Games,Science,1.50999999
26220,April,17,2017,,Books & Literature,0.75999999
26221,April,17,2017,,,0
26222,April,17,2017,,,0
26223,April,17,2017,,,0
26224,April,17,2017,,Shopping,0.639999986
26225,April,17,2017,,Online Communities,0.519999981
26226,April,17,2017,,,0
26227,April,17,2017,Law & Government,,0.50999999
26228,April,17,2017,,,0
26229,April,17,2017,,Books & Literature,0.569999993
26230,April,17,2017,,Shopping,0.730000019
26231,April,17,2017,,,0
26232,April,17,2017,Jobs & Education,Arts & Entertainment,1.610000014
26233,April,17,2017,,,0
26234,April,17,2017,,,0
26235,April,17,2017,,,0
26236,April,17,2017,,Autos & Vehicles,0.800000012
26237,April,17,2017,Jobs & Education,Jobs & Education,1.310000002
26238,April,17,2017,,People & Society,0.889999986
26239,April,17,2017,,,0
26240,April,17,2017,,Shopping,0.75
26241,April,17,2017,,,0
26242,April,17,2017,,,0
26243,April,17,2017,,People & Society,0.5
26244,April,17,2017,,,0
26245,April,17,2017,,,0
26246,April,16,2017,,,0
26247,April,16,2017,,,0
26248,April,16,2017,News,News,1.25
26249,April,16,2017,,,0
26250,April,16,2017,,,0
26251,April,16,2017,,,0
26252,April,16,2017,,Jobs & Education,0.660000026
26253,April,16,2017,,,0
26254,April,16,2017,,,0
26255,April,16,2017,,,0
26256,April,16,2017,Jobs & Education,,0.920000017
26257,April,16,2017,,,0
26258,April,16,2017,Finance,Finance,1.00999999
26259,April,16,2017,,,0
26260,April,16,2017,Arts & Entertainment,,0.660000026
26261,April,16,2017,,,0
26262,April,16,2017,Home & Garden,Autos & Vehicles,1.400000036
26263,April,16,2017,,,0
26264,April,16,2017,Jobs & Education,,0.569999993
26265,April,16,2017,,,0
26266,April,16,2017,,Books & Literature,0.600000024
26267,April,16,2017,Jobs & Education,Books & Literature,1.689999998
26268,April,16,2017,,People & Society,0.589999974
26269,April,16,2017,Finance,,0.779999971
26270,April,16,2017,,,0
26271,April,16,2017,Real Estate,Shopping,1.329999983
26272,April,16,2017,,Autos & Vehicles,0.550000012
26273,April,16,2017,,Shopping,0.699999988
26274,April,16,2017,,,0
26275,April,16,2017,,Food & Drink,0.540000021
26276,April,16,2017,Jobs & Education,Jobs & Education,1.149999976
26277,April,16,2017,,Arts & Entertainment,0.75
26278,April,16,2017,,Books & Literature,0.689999998
26279,April,16,2017,,,0
26280,April,16,2017,,,0
26281,April,16,2017,,,0
26282,April,16,2017,,,0
26283,April,16,2017,Finance,,0.639999986
26284,April,16,2017,,,0
26285,April,16,2017,,,0
26286,April,16,2017,,Arts & Entertainment,0.790000021
26287,April,16,2017,Finance,,0.939999998
26288,April,15,2017,Finance,,0.970000029
26289,April,15,2017,,,0
26290,April,15,2017,Jobs & Education,Jobs & Education,1.310000002
26291,April,15,2017,,People & Society,0.879999995
26292,April,15,2017,,People & Society,0.519999981
26293,April,15,2017,,People & Society,0.569999993
26294,April,15,2017,,People & Society,0.949999988
26295,April,15,2017,,,0
26296,April,15,2017,Jobs & Education,Jobs & Education,1.209999979
26297,April,15,2017,,Arts & Entertainment,0.600000024
26298,April,15,2017,Finance,,0.540000021
26299,April,15,2017,Reference,Autos & Vehicles,1.25999999
26300,April,15,2017,,Autos & Vehicles,0.730000019
26301,April,15,2017,,Shopping,0.550000012
26302,April,15,2017,Shopping,,0.610000014
26303,April,15,2017,,,0
26304,April,15,2017,,,0
26305,April,15,2017,,,0
26306,April,15,2017,,Books & Literature,0.829999983
26307,April,15,2017,,Books & Literature,0.579999983
26308,April,15,2017,,,0
26309,April,15,2017,Jobs & Education,,0.74000001
26310,April,15,2017,,,0
26311,April,15,2017,,Arts & Entertainment,0.620000005
26312,April,15,2017,Jobs & Education,Jobs & Education,1.199999988
26313,April,15,2017,Jobs & Education,Books & Literature,1.340000033
26314,April,15,2017,,Arts & Entertainment,0.519999981
26315,April,15,2017,,,0
26316,April,14,2017,,Business & Industrial,0.620000005
26317,April,14,2017,,Jobs & Education,0.50999999
26318,April,14,2017,,,0
26319,April,14,2017,People & Society,,0.50999999
26320,April,14,2017,,,0
26321,April,14,2017,,,0
26322,April,14,2017,,,0
26323,April,14,2017,Arts & Entertainment,Arts & Entertainment,1.050000012
26324,April,14,2017,,,0
26325,April,14,2017,,,0
26326,April,14,2017,,,0
26327,April,14,2017,,,0
26328,April,14,2017,,,0
26329,April,14,2017,Business & Industrial,Autos & Vehicles,1.590000033
26330,April,14,2017,,,0
